Timestamp,Src_IP,Src_Port,Dst_IP,Dst_Port,Flags,Label,Desc,Packet_Count_src,Packet_Count_dst
2025-06-16 11:49:14,10.19.29.124,80,10.19.31.184,59194,PA,trafego normal,,1,1
2025-06-16 11:49:14,10.19.29.124,80,10.19.31.184,59194,FA,,,2,2
2025-06-16 11:49:14,10.19.31.184,49854,10.19.29.124,80,PA,trafego normal,,1,1
2025-06-16 11:49:14,10.19.31.184,49880,10.19.29.124,80,S,,,1,2
2025-06-16 11:49:14,10.19.31.184,59194,10.19.29.124,80,A,,,1,3
2025-06-16 11:49:14,10.19.31.184,49890,10.19.29.124,80,S,,,1,4
2025-06-16 11:49:14,10.19.29.124,80,10.19.31.184,49890,SA,,,3,1
2025-06-16 11:49:14,10.19.31.184,49880,10.19.29.124,80,PA,trafego normal,,2,5
2025-06-16 11:49:14,10.19.29.124,80,10.19.31.184,49880,A,,,4,1
2025-06-16 11:49:14,10.19.31.184,49890,10.19.29.124,80,A,,,2,6
2025-06-16 11:49:14,10.19.31.184,49890,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,7
2025-06-16 11:49:14,10.19.29.124,80,10.19.31.184,49890,A,,,5,2
2025-06-16 11:49:14,10.19.31.184,49898,10.19.29.124,80,S,,,1,8
2025-06-16 11:49:14,10.19.29.124,80,10.19.31.184,49898,SA,,,6,1
2025-06-16 11:49:14,10.19.31.184,49890,10.19.29.124,80,PA,trafego normal,,4,9
2025-06-16 11:49:14,10.19.29.124,80,10.19.31.184,49890,A,,,7,3
2025-06-16 11:49:15,10.19.31.184,49914,10.19.29.124,80,S,,,1,10
2025-06-16 11:49:15,10.19.31.184,49898,10.19.29.124,80,A,,,2,11
2025-06-16 11:49:15,10.19.31.184,49898,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,12
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49914,SA,,,8,1
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49898,A,,,9,2
2025-06-16 11:49:15,10.19.31.184,49920,10.19.29.124,80,S,,,1,13
2025-06-16 11:49:15,10.19.31.184,49914,10.19.29.124,80,A,,,2,14
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49920,SA,,,10,1
2025-06-16 11:49:15,10.19.31.184,49914,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,15
2025-06-16 11:49:15,10.19.31.184,49898,10.19.29.124,80,PA,trafego normal,,4,16
2025-06-16 11:49:15,10.19.31.184,49914,10.19.29.124,80,PA,trafego normal,,4,17
2025-06-16 11:49:15,10.19.31.184,49932,10.19.29.124,80,S,,,1,18
2025-06-16 11:49:15,10.19.31.184,49920,10.19.29.124,80,A,,,2,19
2025-06-16 11:49:15,10.19.31.184,49920,10.19.29.124,80,PA,trafego normal,,3,20
2025-06-16 11:49:15,10.19.31.184,49932,10.19.29.124,80,A,,,2,21
2025-06-16 11:49:15,10.19.31.184,49932,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,22
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49920,A,,,11,2
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49932,A,,,12,1
2025-06-16 11:49:15,10.19.31.184,49944,10.19.29.124,80,A,,,1,23
2025-06-16 11:49:15,10.19.31.184,49944,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,2,24
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49944,A,,,13,1
2025-06-16 11:49:15,10.19.31.184,49950,10.19.29.124,80,A,,,1,25
2025-06-16 11:49:15,10.19.31.184,49952,10.19.29.124,80,S,,,1,26
2025-06-16 11:49:15,10.19.31.184,49948,10.19.29.124,80,PA,trafego normal,,1,27
2025-06-16 11:49:15,10.19.31.184,49950,10.19.29.124,80,PA,trafego normal,,2,28
2025-06-16 11:49:15,10.19.31.184,49962,10.19.29.124,80,S,,,1,29
2025-06-16 11:49:15,10.19.31.184,49952,10.19.29.124,80,A,,,2,30
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49950,A,,,14,1
2025-06-16 11:49:15,10.19.31.184,49952,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,31
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49962,SA,,,15,1
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,49952,A,,,16,1
2025-06-16 11:49:15,10.19.31.184,49968,10.19.29.124,80,A,,,1,32
2025-06-16 11:49:15,10.19.31.184,49970,10.19.29.124,80,S,,,1,33
2025-06-16 11:49:15,10.19.31.184,49962,10.19.29.124,80,PA,trafego normal,,2,34
2025-06-16 11:49:15,10.19.31.184,49970,10.19.29.124,80,A,,,2,35
2025-06-16 11:49:15,10.19.31.184,49970,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,36
2025-06-16 11:49:15,10.19.31.184,49986,10.19.29.124,80,S,,,1,37
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,59210,PA,trafego normal,,17,1
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,59210,FA,,,18,2
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,59210,FA,,,19,3
2025-06-16 11:49:15,10.19.29.124,53674,20.42.65.88,443,S,,,1,1
2025-06-16 11:49:15,10.19.29.124,80,10.19.31.184,59210,FPA,trafego normal,,20,4
2025-06-16 11:49:16,10.19.29.124,32904,142.250.219.227,443,PA,,,1,1
2025-06-16 11:49:16,10.19.29.124,32904,142.250.219.227,443,A,,,2,2
2025-06-16 11:49:16,10.19.31.184,49970,10.19.29.124,80,PA,trafego normal,,4,38
2025-06-16 11:49:16,10.19.31.184,59210,10.19.29.124,80,A,,,1,39
2025-06-16 11:49:16,20.42.65.88,443,10.19.29.124,53674,PA,,,1,1
2025-06-16 11:49:16,10.19.29.124,80,10.19.31.184,59216,FA,,,21,1
2025-06-16 11:49:16,10.19.31.184,49988,10.19.29.124,80,S,,,1,40
2025-06-16 11:49:16,10.19.29.124,80,10.19.31.184,49988,SA,,,22,1
2025-06-16 11:49:16,10.19.31.184,50004,10.19.29.124,80,S,,,1,41
2025-06-16 11:49:16,10.19.31.184,49988,10.19.29.124,80,A,,,2,42
2025-06-16 11:49:16,10.19.31.184,49988,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,43
2025-06-16 11:49:16,10.19.29.124,80,10.19.31.184,50004,SA,,,23,1
2025-06-16 11:49:16,10.19.29.124,53674,20.42.65.88,443,PA,,,2,2
2025-06-16 11:49:17,20.42.65.88,443,10.19.29.124,53674,A,,,2,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59216,FPA,trafego normal,,24,2
2025-06-16 11:49:17,10.19.31.184,49988,10.19.29.124,80,PA,trafego normal,,4,44
2025-06-16 11:49:17,20.42.65.88,443,10.19.29.124,53674,A,,,3,3
2025-06-16 11:49:17,10.19.29.124,53674,20.42.65.88,443,A,,,3,3
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59232,PA,trafego normal,,25,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59218,PA,trafego normal,,26,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59232,FA,,,27,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59218,FA,,,28,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59248,PA,trafego normal,,29,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59262,PA,trafego normal,,30,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59248,FA,,,31,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59254,PA,trafego normal,,32,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59256,PA,trafego normal,,33,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,33634,PA,trafego normal,,34,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,33638,PA,trafego normal,,35,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,33620,PA,trafego normal,,36,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,33652,PA,trafego normal,,37,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,33652,FA,,,38,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,33666,PA,trafego normal,,39,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,33666,FA,,,40,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59232,FA,,,41,3
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59254,FA,,,42,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59262,FA,,,43,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59218,FA,,,44,3
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59256,FA,,,45,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59272,FA,,,46,1
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59248,FA,,,47,3
2025-06-16 11:49:17,10.19.31.184,59232,10.19.29.124,80,A,,,1,45
2025-06-16 11:49:17,10.19.31.184,59218,10.19.29.124,80,A,,,1,46
2025-06-16 11:49:17,10.19.31.184,59262,10.19.29.124,80,A,,,1,47
2025-06-16 11:49:17,10.19.31.184,59248,10.19.29.124,80,A,,,1,48
2025-06-16 11:49:17,10.19.31.184,59254,10.19.29.124,80,A,,,1,49
2025-06-16 11:49:17,10.19.31.184,33634,10.19.29.124,80,A,,,1,50
2025-06-16 11:49:17,10.19.31.184,33620,10.19.29.124,80,A,,,1,51
2025-06-16 11:49:17,10.19.31.184,59254,10.19.29.124,80,A,,,2,52
2025-06-16 11:49:17,10.19.31.184,59272,10.19.29.124,80,A,,,1,53
2025-06-16 11:49:17,10.19.31.184,33666,10.19.29.124,80,A,,,1,54
2025-06-16 11:49:17,10.19.31.184,33652,10.19.29.124,80,A,,,1,55
2025-06-16 11:49:17,10.19.31.184,59262,10.19.29.124,80,A,,,2,56
2025-06-16 11:49:17,10.19.31.184,59272,10.19.29.124,80,A,,,2,57
2025-06-16 11:49:17,20.42.65.88,443,10.19.29.124,53674,A,,,4,4
2025-06-16 11:49:17,10.19.29.124,53674,20.42.65.88,443,A,,,4,4
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,50004,SA,,,48,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,33638,FA,,,49,2
2025-06-16 11:49:17,10.19.31.184,33638,10.19.29.124,80,A,,,1,58
2025-06-16 11:49:17,10.19.31.184,50006,10.19.29.124,80,A,,,1,59
2025-06-16 11:49:17,10.19.31.184,50006,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,2,60
2025-06-16 11:49:17,10.19.31.184,50004,10.19.29.124,80,A,,,2,61
2025-06-16 11:49:17,10.19.31.184,50004,10.19.29.124,80,PA,trafego normal,,3,62
2025-06-16 11:49:17,10.19.31.184,50036,10.19.29.124,80,S,,,1,63
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,50036,SA,,,50,1
2025-06-16 11:49:17,10.19.31.184,50036,10.19.29.124,80,A,,,2,64
2025-06-16 11:49:17,10.19.31.184,50020,10.19.29.124,80,PA,trafego normal,,1,65
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,59256,FPA,trafego normal,,51,3
2025-06-16 11:49:17,10.19.31.184,50036,10.19.29.124,80,PA,trafego normal,,3,66
2025-06-16 11:49:17,10.19.31.184,50040,10.19.29.124,80,A,,,1,67
2025-06-16 11:49:17,10.19.31.184,50040,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,2,68
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,50036,A,,,52,2
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,50040,A,,,53,1
2025-06-16 11:49:17,10.19.31.184,59256,10.19.29.124,80,A,,,1,69
2025-06-16 11:49:17,10.19.31.184,59256,10.19.29.124,80,A,,,2,70
2025-06-16 11:49:17,10.19.31.184,59256,10.19.29.124,80,A,,,3,71
2025-06-16 11:49:17,10.19.31.184,50048,10.19.29.124,80,S,,,1,72
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,50048,SA,,,54,1
2025-06-16 11:49:17,20.42.65.88,443,10.19.29.124,53674,PA,,,5,5
2025-06-16 11:49:17,10.19.29.124,53674,20.42.65.88,443,A,,,5,5
2025-06-16 11:49:17,10.19.29.124,53674,20.42.65.88,443,PA,,,6,6
2025-06-16 11:49:17,10.19.31.184,49988,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,5,73
2025-06-16 11:49:17,10.19.29.124,80,10.19.31.184,49988,A,,,55,2
2025-06-16 11:49:18,10.19.31.184,59256,10.19.29.124,80,A,,,4,74
2025-06-16 11:49:18,10.19.31.184,50040,10.19.29.124,80,PA,trafego normal,,3,75
2025-06-16 11:49:18,10.19.31.184,50048,10.19.29.124,80,A,,,2,76
2025-06-16 11:49:18,10.19.31.184,50048,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,77
2025-06-16 11:49:18,10.19.31.184,50060,10.19.29.124,80,S,,,1,78
2025-06-16 11:49:18,10.19.31.184,50060,10.19.29.124,80,PA,trafego normal,,2,79
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50060,A,,,56,1
2025-06-16 11:49:18,10.19.31.184,50064,10.19.29.124,80,A,,,1,80
2025-06-16 11:49:18,10.19.31.184,50076,10.19.29.124,80,S,,,1,81
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50076,SA,,,57,1
2025-06-16 11:49:18,10.19.31.184,50064,10.19.29.124,80,PA,trafego normal,,2,82
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50064,A,,,58,1
2025-06-16 11:49:18,10.19.31.184,50076,10.19.29.124,80,A,,,2,83
2025-06-16 11:49:18,10.19.31.184,50076,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,84
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50076,A,,,59,2
2025-06-16 11:49:18,10.19.31.184,50084,10.19.29.124,80,S,,,1,85
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50084,SA,,,60,1
2025-06-16 11:49:18,10.19.29.124,56592,194.124.204.71,443,FPA,,,1,1
2025-06-16 11:49:18,10.19.31.184,59216,10.19.29.124,80,A,,,1,86
2025-06-16 11:49:18,10.19.31.184,50098,10.19.29.124,80,S,,,1,87
2025-06-16 11:49:18,20.42.65.88,443,10.19.29.124,53674,A,,,6,6
2025-06-16 11:49:18,10.19.31.184,50084,10.19.29.124,80,PA,trafego normal,,2,88
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50084,A,,,61,2
2025-06-16 11:49:18,10.19.31.184,50112,10.19.29.124,80,S,,,1,89
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50112,SA,,,62,1
2025-06-16 11:49:18,10.19.31.184,50098,10.19.29.124,80,PA,trafego normal,,2,90
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50098,A,,,63,1
2025-06-16 11:49:18,10.19.31.184,50124,10.19.29.124,80,S,,,1,91
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50124,SA,,,64,1
2025-06-16 11:49:18,10.19.29.124,53674,20.42.65.88,443,A,,,7,7
2025-06-16 11:49:18,10.19.31.184,50132,10.19.29.124,80,S,,,1,92
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50132,SA,,,65,1
2025-06-16 11:49:18,10.19.31.184,50124,10.19.29.124,80,PA,trafego normal,,2,93
2025-06-16 11:49:18,10.19.31.184,50132,10.19.29.124,80,A,,,2,94
2025-06-16 11:49:18,10.19.31.184,50132,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,95
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50124,A,,,66,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50132,A,,,67,2
2025-06-16 11:49:18,10.19.31.184,50146,10.19.29.124,80,S,,,1,96
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50146,SA,,,68,1
2025-06-16 11:49:18,10.19.31.184,50132,10.19.29.124,80,PA,trafego normal,,4,97
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50132,A,,,69,3
2025-06-16 11:49:18,10.19.31.184,50146,10.19.29.124,80,A,,,2,98
2025-06-16 11:49:18,10.19.31.184,50146,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,99
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50146,A,,,70,2
2025-06-16 11:49:18,10.19.31.184,50162,10.19.29.124,80,S,,,1,100
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50162,SA,,,71,1
2025-06-16 11:49:18,10.19.31.184,50146,10.19.29.124,80,PA,trafego normal,,4,101
2025-06-16 11:49:18,10.19.31.184,50162,10.19.29.124,80,A,,,2,102
2025-06-16 11:49:18,10.19.31.184,50162,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,103
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50162,A,,,72,2
2025-06-16 11:49:18,20.42.65.88,443,10.19.29.124,53674,A,,,7,7
2025-06-16 11:49:18,10.19.31.184,50164,10.19.29.124,80,S,,,1,104
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50164,SA,,,73,1
2025-06-16 11:49:18,10.19.31.184,50170,10.19.29.124,80,S,,,1,105
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50170,SA,,,74,1
2025-06-16 11:49:18,10.19.31.184,50162,10.19.29.124,80,PA,trafego normal,,4,106
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50164,A,,,75,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33682,PA,trafego normal,,76,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33682,FA,,,77,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33706,PA,trafego normal,,78,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33694,PA,trafego normal,,79,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33696,PA,trafego normal,,80,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33706,FA,,,81,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33694,FA,,,82,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33696,FA,,,83,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33702,PA,trafego normal,,84,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33704,PA,trafego normal,,85,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33702,FA,,,86,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33704,FA,,,87,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33714,PA,trafego normal,,88,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33714,FA,,,89,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33722,PA,trafego normal,,90,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33730,PA,trafego normal,,91,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33722,FA,,,92,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33730,FA,,,93,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33784,PA,trafego normal,,94,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33756,PA,trafego normal,,95,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33770,PA,trafego normal,,96,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33770,FA,,,97,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33784,FA,,,98,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33756,FA,,,99,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33740,PA,trafego normal,,100,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33740,FA,,,101,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33802,PA,trafego normal,,102,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33808,PA,trafego normal,,103,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33788,PA,trafego normal,,104,1
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33808,FA,,,105,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33802,FA,,,106,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33788,FA,,,107,2
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33770,FA,,,108,3
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33702,FA,,,109,3
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33756,FA,,,110,3
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33694,FA,,,111,3
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33696,FA,,,112,3
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33808,FA,,,113,3
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,33704,FA,,,114,3
2025-06-16 11:49:18,10.19.31.184,33706,10.19.29.124,80,A,,,1,107
2025-06-16 11:49:18,10.19.31.184,33802,10.19.29.124,80,A,,,1,108
2025-06-16 11:49:18,10.19.31.184,33808,10.19.29.124,80,A,,,1,109
2025-06-16 11:49:18,10.19.31.184,33702,10.19.29.124,80,A,,,1,110
2025-06-16 11:49:18,10.19.31.184,33730,10.19.29.124,80,A,,,1,111
2025-06-16 11:49:18,10.19.31.184,33682,10.19.29.124,80,A,,,1,112
2025-06-16 11:49:18,10.19.31.184,33788,10.19.29.124,80,A,,,1,113
2025-06-16 11:49:18,10.19.31.184,33740,10.19.29.124,80,A,,,1,114
2025-06-16 11:49:18,10.19.31.184,33694,10.19.29.124,80,A,,,1,115
2025-06-16 11:49:18,10.19.31.184,33714,10.19.29.124,80,A,,,1,116
2025-06-16 11:49:18,10.19.31.184,33704,10.19.29.124,80,A,,,1,117
2025-06-16 11:49:18,10.19.31.184,33770,10.19.29.124,80,A,,,1,118
2025-06-16 11:49:18,10.19.31.184,33756,10.19.29.124,80,A,,,1,119
2025-06-16 11:49:18,10.19.31.184,33696,10.19.29.124,80,A,,,1,120
2025-06-16 11:49:18,10.19.31.184,33722,10.19.29.124,80,A,,,1,121
2025-06-16 11:49:18,10.19.31.184,33784,10.19.29.124,80,A,,,1,122
2025-06-16 11:49:18,10.19.31.184,33694,10.19.29.124,80,A,,,2,123
2025-06-16 11:49:18,10.19.31.184,33770,10.19.29.124,80,A,,,2,124
2025-06-16 11:49:18,10.19.31.184,33756,10.19.29.124,80,A,,,2,125
2025-06-16 11:49:18,10.19.31.184,50170,10.19.29.124,80,PA,trafego normal,,2,126
2025-06-16 11:49:18,10.19.31.184,33802,10.19.29.124,80,A,,,2,127
2025-06-16 11:49:18,10.19.31.184,33730,10.19.29.124,80,A,,,2,128
2025-06-16 11:49:18,10.19.31.184,33682,10.19.29.124,80,A,,,2,129
2025-06-16 11:49:18,10.19.31.184,33788,10.19.29.124,80,A,,,2,130
2025-06-16 11:49:18,10.19.31.184,33706,10.19.29.124,80,A,,,2,131
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50170,A,,,115,2
2025-06-16 11:49:18,10.19.31.184,33740,10.19.29.124,80,A,,,2,132
2025-06-16 11:49:18,10.19.31.184,33714,10.19.29.124,80,A,,,2,133
2025-06-16 11:49:18,10.19.31.184,50164,10.19.29.124,80,PA,trafego normal,,2,134
2025-06-16 11:49:18,10.19.29.124,80,10.19.31.184,50164,A,,,116,3
2025-06-16 11:49:18,10.19.31.184,33784,10.19.29.124,80,A,,,2,135
2025-06-16 11:49:18,10.19.31.184,33722,10.19.29.124,80,A,,,2,136
2025-06-16 11:49:18,10.19.29.124,58496,172.217.172.46,443,PA,,,1,1
2025-06-16 11:49:18,10.19.29.124,58496,172.217.172.46,443,FPA,,,2,2
2025-06-16 11:49:19,172.217.172.46,443,10.19.29.124,58496,A,,,1,1
2025-06-16 11:49:19,10.19.31.184,50170,10.19.29.124,80,PA,DOS_SLOW_AND_LOW,[ALERTA] Assinaturas detectadas no tráfego de 10.19.31.184 -> 10.19.29.124 : DOS_SLOW_AND_LOW,3,137
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,50170,A,,,117,3
2025-06-16 11:49:19,172.217.172.46,443,10.19.29.124,58496,FA,,,2,2
2025-06-16 11:49:19,10.19.29.124,58496,172.217.172.46,443,A,,,3,3
2025-06-16 11:49:19,10.19.31.184,50186,10.19.29.124,80,S,,,1,138
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,50186,SA,,,118,1
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33824,PA,trafego normal,,119,1
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33824,FA,,,120,2
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33832,PA,trafego normal,,121,1
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33830,PA,trafego normal,,122,1
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33832,FA,,,123,2
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33830,FA,,,124,2
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33838,PA,trafego normal,,125,1
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33848,PA,trafego normal,,126,1
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33844,PA,trafego normal,,127,1
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33860,PA,trafego normal,,128,1
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33838,FA,,,129,2
2025-06-16 11:49:19,10.19.29.124,80,10.19.31.184,33848,FA,,,130,2
